시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일
B10,서울특별시교육청,7051154,서울자운초등학교,Seoul Jawoon Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,공립,01411 ,서울특별시 도봉구 마들로13길 166,/ 서울자운초등학교 (창동),02-908-0385,http://www.jawoon.es.kr,남여공학,02-908-0382,,N,일반계,,전기,주간,19970105,19970611,20230205
B10,서울특별시교육청,7130150,서울잠동초등학교,Seoul Jamdong Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05504 ,서울특별시 송파구 올림픽로35길 122,(신천동/ 잠동초등학교),02-419-5464,http://www.jamdong.sen.es.kr,남여공학,02-416-0142,,N,일반계,,전기,주간,19800929,19800929,20230205
B10,서울특별시교육청,7130151,서울잠신초등학교,Seoul Jamshin Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05502 ,서울특별시 송파구 잠실로 32,/ 서울잠신초등학교 (잠실동),02-412-3286,http://jamshin.sen.es.kr,남여공학,02-412-3287,,N,일반계,,전기,주간,19810805,19811017,20230205
B10,서울특별시교육청,7130152,서울잠실초등학교,Seoul Jamsil Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05507 ,서울특별시 송파구 올림픽로35길 20,(신천동/잠실초등학교),0234323571,http://www.jamsil.es.kr,남여공학,0234323577,,N,일반계,,전기,주간,19751101,19751031,20230205
B10,서울특별시교육청,7091415,서울잠원초등학교,Seoul Jamwon Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06547 ,서울특별시 서초구 신반포로16길 15-25,(반포동/ 잠원초등학교),02-599-4262,http://www.jamwon.es.kr,남여공학,02-537-8248,,N,일반계,,전기,주간,19780830,19781121,20230205
B10,서울특별시교육청,7130153,서울잠일초등학교,Seoul Jamil Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05501 ,서울특별시 송파구 올림픽로 95,/ 서울잠일초등학교 (잠실동),02-413-2853,http://jamil.sen.es.kr,남여공학,02-413-2651,,N,일반계,,전기,주간,19760312,19761001,20230205
B10,서울특별시교육청,7130154,서울잠전초등학교,Seoul Jamjeon Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05568 ,서울특별시 송파구 올림픽로12길 51,/ 서울잠전초등학교 (잠실동),02-423-5625,http://jamjeon.es.kr,남여공학,02-420-1903,,N,일반계,,전기,주간,19810909,19811126,20230205
B10,서울특별시교육청,7130155,서울잠현초등학교,Seoul Jamhyun Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05507 ,서울특별시 송파구 올림픽로37길 109,/ 서울잠현초등학교 (신천동),02-415-8105,http://jamhyun.es.kr,남여공학,02-415-8109,,N,해당없음,,전기,주간,20080717,20081027,20230205
B10,서울특별시교육청,7121327,서울장곡초등학교,Seoul Janggok Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02754 ,서울특별시 성북구 장월로23길 16,(장위동/서울장곡초등학교),02-918-8494,http://janggok.sen.es.kr,남여공학,02-919-9061,,N,일반계,,전기,주간,19780222,19780321,20230205
B10,서울특별시교육청,7081474,서울장수초등학교,Seoul Jangsu Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,08080 ,서울특별시 양천구 신정로13가길 30,(신정동),02-6090-9800,www.jangsoo.es.kr,남여공학,02-2696-0966,,N,해당없음,,전기,주간,20051229,20060509,20230205
B10,서울특별시교육청,7134110,서울장안초등학교,Seoul Jang-an Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,05004 ,서울특별시 광진구 군자로 74,(군자동),02-469-5264,http://jangan.sen.es.kr,남여공학,02-469-5266,,N,일반계,,전기,주간,19550319,19550319,20230205
B10,서울특별시교육청,7121328,서울장월초등학교,Seoul Jangwol Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02758 ,서울특별시 성북구 한천로101길 66,(장위동/ 서울장월초등학교),02-918-7822,http://jangwol.sen.es.kr,남여공학,02-918-7824,,N,해당없음,,전기,주간,20060719,20061030,20230205
B10,서울특별시교육청,7121329,서울장위초등학교,Seoul Jangwi Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02769 ,서울특별시 성북구 장월로8가길 41,(장위동/서울장위초등학교),02-942-1772,www.jangwicho.es.kr,남여공학,02-942-2302,,N,일반계,,전기,주간,19461211,19491101,20230205
B10,서울특별시교육청,7061078,서울장충초등학교,Seoul Jangchung Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,04609 ,서울특별시 중구 청구로17길 40,/ 서울장충초등학교 (신당동),02-2238-9091,http://www.jangchung.es.kr/index.do,남여공학,02-2237-9346,,N,일반계,,전기,주간,19531021,19531021,20230205
B10,서울특별시교육청,7021106,서울장평초등학교,Seoul Jangpyeong Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02523 ,서울특별시 동대문구 답십리로 ,/ 69길 27 (전농동),02-2243-6108,http://www.jang-pyung.es.kr,남여공학,02-2243-6106,,N,일반계,,전기,주간,19800404,19800404,20230205
B10,서울특별시교육청,7061079,서울재동초등학교,Seoul Jaedong Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,03056 ,서울특별시 종로구 북촌로4길 7,/ 서울재동초등학교 (가회동),02-763-1812,http://jaedong.sen.es.kr,남여공학,02-765-9421,,N,일반계,,전기,주간,18950830,18950930,20230205
B10,서울특별시교육청,7021107,서울전곡초등학교,Seoul Jeongok Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02505 ,서울특별시 동대문구 전농로 172,(전농동),02-2242-6548,http://jeongok.sen.es.kr,남여공학,02-2242-6549,,N,일반계,,전기,주간,19590508,19610406,20230205
B10,서울특별시교육청,7021108,서울전농초등학교,Seoul Jeonnong Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02541 ,서울특별시 동대문구 사가정로 66,/ 서울전농초등학교 (전농동),02-2247-0291,http://www.jeonnong.es.kr,남여공학,02-2214-7238,,N,일반계,,전기,주간,19420408,19420408,20230205
B10,서울특별시교육청,7021109,서울전동초등학교,Seoul Jeondong Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02508 ,서울특별시 동대문구 전농로16길 61,/ 서울전동초등학교 (전농동),02-2214-6574,https://jeondong.sen.es.kr,남여공학,02-2216-0940,,N,일반계,,전기,주간,19681206,19690520,20230205
B10,서울특별시교육청,7010809,서울전자고등학교,Seoul Electronics High School,고등학교,서울특별시,서울특별시교육청,공립,06761 ,서울특별시 서초구 과천대로 852-23,(방배동),02-6011-4100,http://e-seoul.sen.hs.kr,남여공학,02-597-9693,특성화고,N,전문계,,전기,주간,19940105,19940506,20230205
B10,서울특별시교육청,7081475,서울정곡초등학교,Seoul Jeonggok Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07518,서울특별시 강서구 방화대로50길 22,(방화동/정곡초등학교),02-2666-6442,http://jk.sen.es.kr,남여공학,02-2666-6440,,N,일반계,,전기,주간,19921001,19930923,20230205
B10,서울특별시교육청,7121330,서울정덕초등학교,Seoul Jeongdeok Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02826 ,서울특별시 성북구 아리랑로 63,(동소문동7가/서울정덕초등학교),02-928-0422,http://www.jeongdeok.es.kr,남여공학,02-923-5537,,N,일반계,,전기,주간,19461101,19461101,20230205
B10,서울특별시교육청,7121331,서울정릉초등학교,Seoul Jeongneung Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02701 ,서울특별시 성북구 솔샘로25가길 8,(정릉동/서울정릉초등학교),02-916-2590,http://jeongneung.sen.es.kr,남여공학,02-942-7534,,N,일반계,,전기,주간,19850710,19851025,20230205
B10,서울특별시교육청,7081476,서울정목초등학교,Seoul Jeongmok Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07961 ,서울특별시 양천구 목동중앙로3길 30-10,(목동/서울정목초등학교),02-2644-0840,http://www.jeongmok.es.kr,남여공학,02-2649-9275,,N,일반계,,전기,주간,19810921,19810921,20230205
B10,서울특별시교육청,7010457,서울정문학교,Seoul Jeongmun School,특수학교,서울특별시,서울특별시교육청,공립,08859 ,서울특별시 관악구 난향3길 31,(신림동),02-869-7188,http://www.jeongmun.sc.kr,남여공학,02-851-0030,,N,해당없음,,전기,주간,19960115,19970301,20230205
B10,서울특별시교육청,7010533,서울정민학교,Seoul Jeongmin School,특수학교,서울특별시,서울특별시교육청,공립,01810 ,서울특별시 노원구 공릉로58길 24,(하계동/ 서울정민학교),02-978-8405,http://jeongmin.sen.sc.kr,남여공학,02-978-8408,,N,해당없음,,전기,주간,20001125,20010928,20230205
B10,서울특별시교육청,7121332,서울정수초등학교,Seoul Jungsu Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02813 ,서울특별시 성북구 정릉로24길 58,(정릉동/서울정수초등학교),02-916-0051,http://www.jungsu.es.kr,남여공학,02-942-5030,,N,일반계,,전기,주간,19860406,19860406,20230205
B10,서울특별시교육청,7041160,서울정심초등학교,Seoul Jungshim Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08556 ,서울특별시 금천구 독산로78다길 89,/ 정심초등학교 (독산동),02-856-5188,http://www.jungshim.es.kr,남여공학,02-853-9272,,N,일반계,,전기,주간,19821110,19830502,20230205
B10,서울특별시교육청,7010520,서울정애학교,Seoul Jeongae School,특수학교,서울특별시,서울특별시교육청,공립,06086 ,서울특별시 강남구 봉은사로81길 16,/ 서울정애학교 (삼성동),02-540-7826,http://www.jungae.sc.kr,남여공학,02-542-0334,,N,해당없음,,전기,주간,20000301,20000506,20230205
B10,서울특별시교육청,7010521,서울정인학교,Seoul Jeong-in Special School,특수학교,서울특별시,서울특별시교육청,공립,01095 ,서울특별시 강북구 인수봉로 119-20,(수유동/ 정인학교),02-983-4321,http://www.jeongin.sc.kr,남여공학,02-983-4006,,N,해당없음,,전기,주간,20000115,20000503,20230205
B10,서울특별시교육청,7010456,서울정진학교,Seoul Jungjin School,특수학교,서울특별시,서울특별시교육청,공립,08259 ,서울특별시 구로구 부일로9길 158,(궁동/ 서울정진학교),02-2688-1303,http://jungjin.sen.sc.kr,남여공학,02-2625-4076,,N,해당없음,,전기,주간,19870709,19871125,20230205
B10,서울특별시교육청,7132118,서울조원초등학교,Seoul Jowon Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,08701 ,서울특별시 관악구 조원로 67,(신림동),02-869-2235,http://seouljowon.es.kr,남여공학,02-869-2239,,N,해당없음,,전기,주간,20050301,20050301,20230205
B10,서울특별시교육청,7021110,서울종암초등학교,Seoul Jongam Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02574 ,서울특별시 동대문구 무학로44길 25,(제기동),02-924-4125,http://www.jongam.es.kr,남여공학,02-923-0173,,N,일반계,,전기,주간,19220708,19220708,20230205
B10,서울특별시교육청,7051155,서울중계초등학교,Seoul Junggye Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,공립,01699 ,서울특별시 노원구 한글비석로19길 39,/ 서울중계초등학교 (중계동),02-930-6004,http://jg.es.kr,남여공학,02-934-8850,,N,일반계,,전기,주간,19751002,19751002,20230205
B10,서울특별시교육청,7021111,서울중곡초등학교,Seoul Junggok Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02245 ,서울특별시 중랑구 면목로23길 20,(면목동/중곡초등학교),02-2209-2543,http://www.cg.es.kr,남여공학,02-2209-2549,,N,일반계,,전기,주간,19670905,19670905,20230205
B10,서울특별시교육청,7134111,서울중광초등학교,Seoul Junggwang Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04908 ,서울특별시 광진구 긴고랑로13길 59,(중곡동/중광초등학교),02-469-3340,www.jkschool.net,남여공학,02-465-0936,,N,일반계,,전기,주간,19980901,19980901,20230205
B10,서울특별시교육청,7130156,서울중대초등학교,Seoul Joongdae Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05677 ,서울특별시 송파구 송파대로36길 8,(송파동),02-422-7236,http://www.joongdae.es.kr,남여공학,02-421-0297,,N,일반계,,전기,주간,19241113,19241113,20230205
B10,서울특별시교육청,7031161,서울중동초등학교,Seoul Jungdong Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03949 ,서울특별시 마포구 월드컵북로 152,(성산동),02-373-4835,http://www.jungdong.es.kr,남여공학,02-307-7768,,N,일반계,,전기,주간,19770901,19771202,20230205
B10,서울특별시교육청,7021112,서울중랑초등학교,Seoul Jungnang Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02132 ,서울특별시 중랑구 봉우재로6길 26,(면목동/중랑초등학교),02-437-4147,http://jungnang.sen.es.kr,남여공학,02-438-5085,,N,일반계,,전기,주간,19720508,19720508,20230205
B10,서울특별시교육청,7134112,서울중마초등학교,Seoul Jungma Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04907 ,서울특별시 광진구 동일로72길 43,(중곡동),02-466-1007,http://www.jungma.es.kr,남여공학,02-467-9296,,N,일반계,,전기,주간,19821110,19821110,20230205
